,News,is_apple,is_amazon,is_microsoft,is_facebook,is_tesla,is_nvidia,is_cisco,is_alphabet,is_google,is_broadcom
985,UPDATE 3-Cisco buys BroadSoft for $1.71 bln in software push,0,0,0,0,0,0,1,0,0,0
1868,BRIEF-Tomtom is developing lane level traffic technology with Cisco,0,0,0,0,0,0,1,0,0,0
366,BRIEF-Ericsson says signs OSSii license agreements with Cisco and Tektronix,0,0,0,0,0,0,1,0,0,0
1190,India's Reliance Jio to launch Google smartphone for about $87,0,0,0,0,0,0,0,0,1,0
1480,Omega's Cooperman tells CNBC his biggest position is Alphabet,0,0,0,0,0,0,0,1,0,0
2028,"Broadcom lays off 1,100 employees after Brocade merger",0,0,0,0,0,0,0,0,0,1
2892,Microsoft aims to power mobile effort in major overhaul,0,0,1,0,0,0,0,0,0,0
2874,Apple works on Mac malware fix but takes heat,1,0,0,0,0,0,0,0,0,0
2657,Microsoft pledges more clarity over UK Xbox subscriptions ,0,0,1,0,0,0,0,0,0,0
2336,Cisco pulls out of Barcelona conference as coronavirus fears spread,0,0,0,0,0,0,1,0,0,0
519,Google tests airborne drones to deliver goods,0,0,0,0,0,0,0,0,1,0
2756,Tesla launches China data centre to store data locally,0,0,0,0,1,0,0,0,0,0
517,U.S. Postal Service to use Nvidia's AI tech,0,0,0,0,0,1,0,0,0,0
376,Tesla faces investor lawsuit over Musk tweets on 10% stock sales,0,0,0,0,1,0,0,0,0,0
2531,EU antitrust regulator seeks input on Microsoft's $16 billion Nuance deal,0,0,1,0,0,0,0,0,0,0
2969,Australian regulator sues Apple alleging iPhone 'bricking',1,0,0,0,0,0,0,0,0,0
1762,Samsung overtakes Apple in smartphone shipments as Xiaomi closes in,1,0,0,0,0,0,0,0,0,0
1177,"Microsoft makes Teams primary teamwork hub, replacing Skype for Business",0,0,1,0,0,0,0,0,0,0
591,"AMD lands Google, Twitter as customers with newest server chip",0,0,0,0,0,0,0,1,0,0
1863,"UPDATE 1-U.S. recommends approving Google, Meta undersea data cable to Asia",0,0,0,0,0,0,0,0,1,0
244,UPDATE 2-Qualcomm shares fall as reports say Apple may scrap its chips,0,0,0,0,0,0,0,0,0,1
2382,Unions call strike at Amazon's logistic operations in Italy on March 22,0,1,0,0,0,0,0,0,0,0
326,Apple supplier Wistron puts India plant damage at up to $7 mln,1,0,0,0,0,0,0,0,0,0
329,"Microsoft awards hacking expert, repairs browser bug",0,0,1,0,0,0,0,0,0,0
2677,"Google accuses Microsoft, Nokia of mobile collusion",0,0,0,0,0,0,0,0,1,0
2069,Amazon receives 238 proposals for its second headquarters,0,1,0,0,0,0,0,0,0,0
1959,Broadcom to buy back up to $12 bln of shares,0,0,0,0,0,0,0,0,0,1
801,Tesla to work with global regulators to ensure data security -Musk,0,0,0,0,1,0,0,0,0,0
2030,"Amazon eyes potential stake in Indian film, media businesses; Inox denies report",0,1,0,0,0,0,0,0,0,0
2594,Google commits $740 mln to Australia months after threatening pull-out,0,0,0,0,0,0,0,1,0,0
201,"UPDATE 1-Microsoft, Google, Cisco, Dell join legal battle against hacking company NSO",0,0,0,0,0,0,1,0,0,0
1542,BRIEF-Cisco sees doubling software revenue in next 5 years from $6 bln,0,0,0,0,0,0,1,0,0,0
2114,"EU charges Amazon with anti-competitive action, opens second probe",0,1,0,0,0,0,0,0,0,0
1584,"Tesla factory in India likely if successful with vehicle imports, says Musk",0,0,0,0,1,0,0,0,0,0
1742,Microsoft's quarterly profit rises 27.8 percent,0,0,1,0,0,0,0,0,0,0
1980,"Cisco outlook underwhelms, economy fears persist",0,0,0,0,0,0,1,0,0,0
107,Google expands nascent ride-sharing service,0,0,0,0,0,0,0,0,1,0
157,Hyundai says in early talks with Apple after electric vehicle tie-up report,1,0,0,0,0,0,0,0,0,0
277,Australian state sets minimum pay for Amazon contractors in landmark step,0,1,0,0,0,0,0,0,0,0
1285,Cisco's quarterly report to offer gauge of technology demand,0,0,0,0,0,0,1,0,0,0
1307,"Game maker says Apple, Google selling rip-offs in new lawsuit",0,0,0,0,0,0,0,0,1,0
692,Google Glass gets image makeover as launch nears,0,0,0,0,0,0,0,0,1,0
26,Judge rejects Apple bid for injunction against Samsung,1,0,0,0,0,0,0,0,0,0
599,BRIEF-Qualcomm says Broadcom's Offers Undervalue Company,0,0,0,0,0,0,0,0,0,1
2115,Broadcom nears deal to buy Brocade ,0,0,0,0,0,0,0,0,0,1
960,"Alphabet Inc's Google launches Google TV, new Chromecast",0,0,0,0,0,0,0,1,0,0
387,"UPDATE 2-AMD lands Meta as customer and takes on Nvidia, sending shares up 11%",0,0,0,1,0,0,0,0,0,0
263,Alphabet's drone delivery service takes off in Australia,0,0,0,0,0,0,0,1,0,0
1405,Tesla shares inch higher after Monday's sell-off,0,0,0,0,1,0,0,0,0,0
1265,UPDATE 4-Amazon wins $303 mln court fight in blow to EU tax crusade,0,1,0,0,0,0,0,0,0,0
453,"Musk exercises more options, sells Tesla shares worth $1.01 billion",0,0,0,0,1,0,0,0,0,0
229,UPDATE 2-Broadcom withdraws 2020 revenue forecast on coronavirus worries,0,0,0,0,0,0,0,0,0,1
2559,CORRECTED-Broadcom to buy back up to $12 bln of shares,0,0,0,0,0,0,0,0,0,1
1049,Facebook faces $3.2 bln UK class action over market dominance,0,0,0,1,0,0,0,0,0,0
1415,Facebook owner Meta close to deal for Greek startup Accusonus ,0,0,0,1,0,0,0,0,0,0
2116,"Cisco still pessimistic on Europe, raises dividend",0,0,0,0,0,0,1,0,0,0
398,"After criticism, Apple to only seek abuse images flagged in multiple nations",1,0,0,0,0,0,0,0,0,0
1001,Google developing new messaging app,0,0,0,0,0,0,0,0,1,0
638,IBM sues former HR boss hired by Microsoft,0,0,1,0,0,0,0,0,0,0
921,"After Facebook change, Big Tech's FAANG considers toothless MAANG",0,0,0,1,0,0,0,0,0,0
859,Chongqing city district says it discussed projects with Tesla,0,0,0,0,1,0,0,0,0,0
1875,Cisco pulls out of Barcelona conference as coronavirus fears spread,0,0,0,0,0,0,1,0,0,0
2900,Google's advertising practices targeted by EU antitrust probe,0,0,0,0,0,0,0,0,1,0
2697,Microsoft and Yahoo amend search deal,0,0,1,0,0,0,0,0,0,0
1898,Tesla hit by another lawsuit over racism by ex-worker,0,0,0,0,1,0,0,0,0,0
82,UPDATE 5-Facebook benefits from pandemic ad spending but Apple could spoil its party,1,0,0,0,0,0,0,0,0,0
112,Musk sells Tesla shares worth $1.01 billion,0,0,0,0,1,0,0,0,0,0
1365,Russia says Apple breached regulations on mobile apps,1,0,0,0,0,0,0,0,0,0
1084,"Investigation opened into Amazon warehouse collapse in Illinois, says labor official",0,1,0,0,0,0,0,0,0,0
2738,UK watchdog probing Apple on alleged anti-competitive behaviour,1,0,0,0,0,0,0,0,0,0
3116,UK companies lead expansion in quantum computing,0,0,0,0,0,0,0,1,0,0
1963,Foxconn not in settlement talks with Qualcomm in Apple battle,1,0,0,0,0,0,0,0,0,1
1614,UPDATE 1-Broadcom closes $5.5 billion Brocade deal,0,0,0,0,0,0,0,0,0,1
1895,Apple's iPhone privacy changes signal desire to enter advertising ,0,0,0,0,0,0,0,1,0,0
918,"IBM, Amazon partner to extend reach of data tools for oil companies",0,1,0,0,0,0,0,0,0,0
314,"Apple, U.S. states reach $113 million settlement on iPhone throttling",1,0,0,0,0,0,0,0,0,0
195,Google appeals court order to unblock YouTube account of sanctioned businessman,0,0,0,0,0,0,0,0,1,0
628,"Microsoft to cut 2,850 more jobs",0,0,1,0,0,0,0,0,0,0
1385,Developers sue Apple over App Store practices,1,0,0,0,0,0,0,0,0,0
1745,"In-house counsel on the move: Major shakeups at Tesla, Coca-Cola and Google",0,0,0,0,1,0,0,0,0,0
336,Congressional delegation to visit Amazon facility in Alabama to support union vote,0,1,0,0,0,0,0,0,0,0
1099,Apple scientists disclose self-driving car research,1,0,0,0,0,0,0,0,0,0
1688,India's antitrust watchdog orders probe into Google in smart TVs suit,0,0,0,0,0,0,0,1,0,0
1886,Google battles landmark UK class action over alleged iPhone tracking,0,0,0,0,0,0,0,0,1,0
2354,ANALYSIS-Amazon defies break-up wave sweeping conglomerates,0,1,0,0,0,0,0,0,0,0
1128,"Amazon CEO Bezos, stung by wide criticism, endorses U.S. corporate tax hike",0,1,0,0,0,0,0,0,0,0
2559,"Tech, growth shares shine in Amazon-led rebound after Meta rout",0,0,0,1,0,0,0,0,0,0
2796,Google launches fresh appeal to overturn $2.8 billion fine at top EU court,0,0,0,0,0,0,0,1,0,0
2970,Microsoft vs. Google trial over patents ends,0,0,1,0,0,0,0,0,0,0
1659,Tesla says it will stop selling solar door-to-door,0,0,0,0,1,0,0,0,0,0
44,"Facebook to bring changes in advertising, privacy following Apple's upcoming iOS update",1,0,0,0,0,0,0,0,0,0
2505,Nike buys virtual sneaker maker RTFKT in metaverse push,0,0,0,1,0,0,0,0,0,0
2455,German region to fine Tesla for illegal construction,0,0,0,0,1,0,0,0,0,0
745,Apple Daily will stop operations by Wednesday ,1,0,0,0,0,0,0,0,0,0
2121,Google loses bid to overturn low-cost patent licenses to Microsoft,0,0,1,0,0,0,0,0,0,0
1922,EU Commission fines Qualcomm for second time over market abuse,0,0,0,0,0,0,0,0,0,1
167,Barrick Gold partners with Cisco in bid to boost productivity,0,0,0,0,0,0,1,0,0,0
2805,UPDATE 4-Trump agrees to prompt responses to license requests for Huawei sales,0,0,0,0,0,0,0,0,0,0
2442,Jury awards Optis $300 million in second patent trial against Apple,1,0,0,0,0,0,0,0,0,0
2951,Alphabet trounces profit estimates on ad sales surge,0,0,0,0,0,0,0,1,0,0
2443,Microsoft takes action to resolve 365 services accessibility issues,0,0,1,0,0,0,0,0,0,0
514,Amazon unveils effort to develop original TV shows,0,1,0,0,0,0,0,0,0,0
1620,Musk says Tesla's Texas factory is $10 billion investment over time,0,0,0,0,1,0,0,0,0,0
2462,Tesla April registrations drop in key California market,0,0,0,0,1,0,0,0,0,0
941,Google wins dismissal of architect's trade secrets lawsuit,0,0,0,0,0,0,0,1,0,0
106,"UPDATE 1-Cisco, Google sign patent agreement",0,0,0,0,0,0,1,0,0,0
2306,Amazon.com goes for jugular in FCC spat with SpaceX's Musk,0,1,0,0,0,0,0,0,0,0
2783,"Russia's Navalny criticises Apple, Google over app removal, social media posts say",0,0,0,0,0,0,0,1,0,0
2478,"Facebook, Twitter, Alphabet to testify at U.S. House hearing",0,0,0,0,0,0,0,1,0,0
2608,Amazon stops alcohol sales in Northern Ireland due to Brexit rules,0,1,0,0,0,0,0,0,0,0
1861,Microsoft offers patent troll defense for cloud customers,0,0,1,0,0,0,0,0,0,0
1241,"Qualcomm, Broadcom plan to meet on Feb. 14-sources",0,0,0,0,0,0,0,0,0,1
927,BRIEF-Cisco says $1 billion program for smart cities,0,0,0,0,0,0,1,0,0,0
1205,Amazon workers at German warehouse to strike again,0,1,0,0,0,0,0,0,0,0
2721,Microsoft confirms Finnish phone site closure and job cuts,0,0,1,0,0,0,0,0,0,0
2725,BRIEF-Cisco Completes Acquisition Of Broadsoft,0,0,0,0,0,0,1,0,0,0
2588,"Apple to set up silicon design centre in Germany, invest 1 bln euros",1,0,0,0,0,0,0,0,0,0
1077,Paris crash Tesla driver says car accelerated on its own,0,0,0,0,1,0,0,0,0,0
231,Amazon seen triumphing over Apple privacy changes in digital ad business,0,1,0,0,0,0,0,0,0,0
2645,"As regulators waver, Apple takes on Qualcomm in courts",1,0,0,0,0,0,0,0,0,1
3096,Google launches app to for mobile phone users in emerging markets,0,0,0,0,0,0,0,1,0,0
1625,"S&P 500 rides Microsoft, Amazon to record close above 4,000",0,0,1,0,0,0,0,0,0,0
1461,Tesla's Elon Musk asks about converting 'large transactions' to bitcoin,0,0,0,0,1,0,0,0,0,0
2410,Google self-driving spinoff Waymo begins testing with public in San Francisco,0,0,0,0,0,0,0,0,1,0
2201,"Apple plans new store in ""red dot"" Singapore",1,0,0,0,0,0,0,0,0,0
2591,"Google curtails free photo storage, pushes users to buy more space",0,0,0,0,0,0,0,0,1,0
2092,"Reynen Court lures Wall Street banks, others to legal tech consortium",0,0,0,0,0,0,1,0,0,0
1050,"Nvidia revenue, outlook beat Street; shares jump",0,0,0,0,0,1,0,0,0,0
964,Breakingviews - Google and Amazon are the antitrust appetizer,0,0,0,0,0,0,0,0,1,0
972,Samsung wins appeal in patent dispute with Apple,1,0,0,0,0,0,0,0,0,0
2749,Apple supplier Foxconn Q4 profit misses estimates,1,0,0,0,0,0,0,0,0,0
1328,Google won't use other web tracking tools after phasing out cookies,0,0,0,0,0,0,0,0,1,0
97,Apple bars Epic's 'Fortnite' from App Store until all court appeals end,1,0,0,0,0,0,0,0,0,0
1640,UPDATE 3-Broadcom profit beats; expects wireless to remain weak,0,0,0,0,0,0,0,0,0,1
669,UK regulator says Google and Apple hold 'vice-like' grip on consumers,0,0,0,1,0,0,0,0,0,0
2751,BRIEF-Broadcom Makes Offer For Qualcomm Of $82 Per Share,0,0,0,0,0,0,0,0,0,1
2547,UPDATE 3-Tesla decides against state aid for German battery plant as Musk opposes subsidies,0,0,0,0,1,0,0,0,0,0
260,German competition watchdog launches Apple investigation,1,0,0,0,0,0,0,0,0,0
356,UPDATE 1-Cisco to buy cloud-networking start-up Meraki for $1.2 bln,0,0,0,0,0,0,1,0,0,0
1560,CORRECTED-Cisco posts loss on $11.1 bln tax-related charge,0,0,0,0,0,0,1,0,0,0
735,Microsoft urges U.S. government transparency on security requests,0,0,1,0,0,0,0,0,0,0
1011,UPDATE 5-Tesla's Musk says U.S. factory closed for two days due to parts shortages,0,0,0,0,1,0,0,0,0,0
1197,China smartphone demand helps lift forecasts for chipmaker Qualcomm,0,0,0,1,0,0,0,0,0,1
914,"Apple, Intertrust settle year-old patent suit",1,0,0,0,0,0,0,0,0,0
2227,"UPDATE 3-Cisco's strong U.S. sales, popular Nexus product raise revenue",0,0,0,0,0,0,1,0,0,0
461,"Apple to hold event on Sept 14, new iPhones expected",1,0,0,0,0,0,0,0,0,0
2528,BRIEF-Google says rolling out Google Assistant to Android M & N devices,0,0,0,0,0,0,0,0,1,0
1192,German court rejects injunction against Tesla factory permits in Germany,0,0,0,0,1,0,0,0,0,0
2751,Russia accuses West of pushing Ukraine towards war ,0,0,0,1,0,0,0,0,0,0
1790,Britain and Europe investigate Google and Facebook's ad services deal,0,0,0,0,0,0,0,1,0,0
2941,"Ericsson signs patent deal with Apple, shares soar",1,0,0,0,0,0,0,0,0,0
2312,Nokia to collaborate with Microsoft in data centre software,0,0,1,0,0,0,0,0,0,0
189,Lawsuit claims Apple monopolizes heart-rate technology for Apple Watch,1,0,0,0,0,0,0,0,0,0
1913, Apple targets car production by 2024 and eyes 'next level' battery technology ,1,0,0,0,0,0,0,0,0,0
1152,Cisco to invest in Israeli venture capital funds,0,0,0,0,0,0,1,0,0,0
1065,Apple hires ex-Google AI scientist who resigned after colleagues' firings,0,0,0,0,0,0,0,0,1,0
2094,"UPDATE 2-Cisco warns of big 2nd quarter revenue drop, shares fall",0,0,0,0,0,0,1,0,0,0
1242,Google in talks with publishers to pay for premium news content,0,0,0,0,0,0,0,1,0,0
1807,"Microsoft says to provide cloud, tools for tackling Ebola",0,0,1,0,0,0,0,0,0,0
50,Apple goes to battle with Spotify in premium podcast push,1,0,0,0,0,0,0,0,0,0
2650,Amazon worker group in New York withdraws petition for union vote,0,1,0,0,0,0,0,0,0,0
1366,UPDATE 1-Samsung overtakes Apple in smartphone shipments as Xiaomi closes in,1,0,0,0,0,0,0,0,0,0
742,Motorola wins German patent case against Microsoft,0,0,1,0,0,0,0,0,0,0
2680,"Google's, Apple's eyes in the sky draw scrutiny",0,0,0,0,0,0,0,0,1,0
3058,BlackBerry names Cisco veteran as global head of sales,0,0,0,0,0,0,1,0,0,0
39,Google offers new features to local search ads,0,0,0,0,0,0,0,1,0,0
1922,Google starts selling corporate videoconferencing product,0,0,0,0,0,0,1,0,0,0
157,BRIEF-Cisco Systems' board adopts amendments to its amended bylaws,0,0,0,0,0,0,1,0,0,0
2448,"Indian court halts Amazon, Future arbitration in blow to U.S. giant",0,1,0,0,0,0,0,0,0,0
1880,Cisco gives tepid current-quarter forecast; sees weak client spending,0,0,0,0,0,0,1,0,0,0
2939,UPDATE 1-Cisco plans $4 bln worth of expansion in Mexico -government,0,0,0,0,0,0,1,0,0,0
2783,"South Korea set to curb Google, Apple commission dominance",1,0,0,0,0,0,0,0,0,0
1378,Apple inches closer to $3 trillion market cap,1,0,0,0,0,0,0,0,0,0
2614,UPDATE 2-Broadcom earnings beat on strong demand for data center products,0,0,0,0,0,0,0,0,0,1
2209,"India's law enforcement agency summons Amazon, Future Group officials over 2019 deal",0,1,0,0,0,0,0,0,0,0
1349,"U.S. senator presses Amazon, Google on Matter smart-home effort",0,1,0,0,0,0,0,0,0,0
3232,"Amazon hikes Prime membership fees in U.S. as wages, costs rise",0,0,0,0,0,0,0,1,0,0
1729,"White House will meet execs from Apple, Amazon, IBM to discuss software security",0,0,0,1,0,0,0,0,0,0
717,Apple to unveil next iPhone Sept 10: report,1,0,0,0,0,0,0,0,0,0
540,Tesla puts brake on Shanghai land buy as U.S.-China tensions weigh ,0,0,0,0,1,0,0,0,0,0
2557,Exclusive-Dutch watchdog finds Apple app store payment rules anti-competitive,1,0,0,0,0,0,0,0,0,0
2693,"Microsoft cuts 3,000 jobs, rounding out July plan",0,0,1,0,0,0,0,0,0,0
1501,"UPDATE 1-Amazon UK to hire 20,000 temporary workers for Christmas season",0,1,0,0,0,0,0,0,0,0
699,Tesla to set up electric car manufacturing unit in southern India,0,0,0,0,1,0,0,0,0,0
2027,"Cruise, GM partner with Microsoft to commercialize self-driving vehicles",0,0,1,0,0,0,0,0,0,0
1833,"Meta to bar Russian state media from running ads, monetizing on platform",0,0,0,1,0,0,0,0,0,0
2485,"Hertz orders 100,000 Tesla cars ",0,0,0,0,1,0,0,0,0,0
1370,Cisco ordered to pay $23.7 mln for infringing network patents,0,0,0,0,0,0,1,0,0,0
493,Amazon to launch portable version of Echo speaker,0,1,0,0,0,0,0,0,0,0
825,Alphabet-backed Oscar Health raises $1.2 billion in IPO,0,0,0,0,0,0,0,1,0,0
2424,Apple suppliers gain after Broadcom hint on iPhone,0,0,0,0,0,0,0,0,0,0
1842,"Apple App Store profits look 'disproportionate,' U.S. judge tells CEO Cook",1,0,0,0,0,0,0,0,0,0
527,Apple must face Siri voice assistant privacy lawsuit -U.S. judge,1,0,0,0,0,0,0,0,0,0
2004,Facebook working on ways to protect users in the 'metaverse' -senior exec Clegg,0,0,0,1,0,0,0,0,0,0
2752,"UPDATE 2-Microsoft takes $6.2 bln charge, slows Internet hopes",0,0,1,0,0,0,0,0,0,0
1664,"Sadness, anger for Amazon workers who died during tornado",0,1,0,0,0,0,0,0,0,0
49,SPECIAL REPORT-Amazon documents reveal company's secret strategy to dodge India's regulators,0,1,0,0,0,0,0,0,0,0
204,"Amazon, Reliance set to lock horns over India's cricket media rights",0,1,0,0,0,0,0,0,0,0
178,"YouTube, Google Play suspend payment-based services in Russia",0,0,0,0,0,0,0,1,0,0
1603,"BRIEF-Bell Canada, Microsoft Canada announce availability of expanded suite of Microsoft Azure Cloud Services",0,0,1,0,0,0,0,0,0,0
2149,"New Microsoft CEO Nadella impresses Wall Street, stresses challenges",0,0,1,0,0,0,0,0,0,0
813,"Google keeps Android ad tool into at least 2024, exploring other options",0,0,0,0,0,0,0,1,0,0
994,BT supports Google's Android in EU antitrust row,0,0,0,0,0,0,0,0,1,0
1262,Microsoft says not part of broad government online monitoring,0,0,1,0,0,0,0,0,0,0
2978,Microsoft touts progress of chat app Teams in battle with Slack,0,0,1,0,0,0,0,0,0,0
483,"U.S. says Nvidia-Arm deal harms market for networking, self-driving car chips",0,0,0,0,0,1,0,0,0,0
3007,Alphabet's Verily signs L'Oreal in multi-year skin deal as losses grow,0,0,0,0,0,0,0,1,0,0
429,Apple launches new legal attack on Samsung phones,1,0,0,0,0,0,0,0,0,0
1925,Cisco to buy software firm IMImobile in $730 million deal,0,0,0,0,0,0,1,0,0,0
1043,Broadcom forecasts upbeat current-quarter sales on 5G ramp up,0,0,0,0,0,0,0,0,0,1
1319,"S.Korea's parliament passes bill to curb Google, Apple commission dominance",1,0,0,0,0,0,0,0,0,0
1185,Tesla cut steering component from some cars to deal with chip shortage ,0,0,0,0,1,0,0,0,0,0
1990,EU warms to Google antitrust concessions,0,0,0,0,0,0,0,0,1,0
728,Apple hit with $300 million patent verdict after new Optis trial,1,0,0,0,0,0,0,0,0,0
448,Microsoft says UK staying in EU important for investment,0,0,1,0,0,0,0,0,0,0
1569,UPDATE 1-Cisco joins cloud computing race with $1 bln plan,0,0,0,0,0,0,1,0,0,0
66,Microsoft's mobile future hinges on success of Windows 10,0,0,1,0,0,0,0,0,0,0
1595,Amazon to acquire Wondery in podcast push,0,1,0,0,0,0,0,0,0,0
932,BRIEF-Cisco Systems acquires Heroik Labs Inc,0,0,0,0,0,0,1,0,0,0
1180,"Microsoft says disrupts cybercrime rings with roots in Kuwait, Algeria",0,0,1,0,0,0,0,0,0,0
2516,Google shares may extend their climb: Barron's,0,0,0,0,0,0,0,0,1,0
336,Apple presses U.S. lawmakers on dangers of 'sideloading' apps allowed by bill,1,0,0,0,0,0,0,0,0,0
637,Chinese Tesla-wannabe flaunts speed and control,0,0,0,0,1,0,0,0,0,0
855,Former Google life sciences unit renames itself Verily,0,0,0,0,0,0,0,1,0,0
424,"U.S. recommends approving Google, Meta undersea cable",0,0,0,1,0,0,0,0,0,0
614,Qualcomm says open to talks with Broadcom for better offer,0,0,0,0,0,0,0,0,0,1
2835,"Broadcom third-quarter results beat views, stock jumps",0,0,0,0,0,0,0,0,0,1
1280,"Amazon eyes potential stake in Indian film, media businesses; Inox denies report",0,1,0,0,0,0,0,0,0,0
2293,Apple seeks quick bans on eight Samsung phones,1,0,0,0,0,0,0,0,0,0
549,Tesla recalls almost half a million electric cars over safety issues,0,0,0,0,1,0,0,0,0,0
855,"EXCLUSIVE-Australia puts website accused of fake journalists on register for payment by Facebook, Google",0,0,0,1,0,0,0,0,0,0
586,UPDATE 2-Chipmaker Nvidia investigates potential cyberattack,0,0,0,0,0,1,0,0,0,0
469,"EU bodies' use of Amazon, Microsoft cloud services faces privacy probes",0,1,0,0,0,0,0,0,0,0
762,Apple's Tim Cook to defend App Store at trial with Fortnite maker,1,0,0,0,0,0,0,0,0,0
1600,UPDATE 1-Facebook-owner Meta says it will pay new $2 million UK fine,0,0,0,1,0,0,0,0,0,0
1287,"Microsoft's core goes soft, as it focuses on cloud transition",0,0,1,0,0,0,0,0,0,0
2681,Microsoft beefs up customer privacy policy,0,0,1,0,0,0,0,0,0,0
1713,Nokia shareholders approve sale of mobile business to Microsoft,0,0,1,0,0,0,0,0,0,0
1937,Microsoft expands rural U.S. campaign with Green Bay Packers tie-up,0,0,1,0,0,0,0,0,0,0
1233,"Apple takes on Google with own maps, better Siri",1,0,0,0,0,0,0,0,0,0
2515,UPDATE 1-Microsoft says wins patent trial against Google's Motorola,0,0,1,0,0,0,0,0,0,0
2299,U.S. Supreme Court sides with Google in major copyright dispute with Oracle,0,0,0,0,0,0,0,0,1,0
1545,Volkswagen takes aim at Tesla with own European gigafactories,0,0,0,0,1,0,0,0,0,0
1083,Broadcom to buy BroadLight for $230 million: report,0,0,0,0,0,0,0,0,0,1
2839,"Warren calls for Larry Page testimony, despite change of guard at Alphabet",0,0,0,0,0,0,0,1,0,0
3218,"Google, in fight against record EU fine, slams regulators for ignoring Apple",0,0,0,0,0,0,0,1,0,0
1333,Alphabet's Pichai to hold video call with EU antitrust chief Jan. 25,0,0,0,0,0,0,0,1,0,0
664,Apple supplier Wistron may restart south India factory next week,1,0,0,0,0,0,0,0,0,0
2034,EU Commission set to approve Cisco's NDS takeover,0,0,0,0,0,0,1,0,0,0
161,Tesla to invest $188 million to expand Shanghai factory capacity ,0,0,0,0,1,0,0,0,0,0
1182,Tesla CEO confirms talks with Apple,0,0,0,0,1,0,0,0,0,0
2226,FTC prepares for possible challenge to Amazon's $8.5 billion MGM deal,0,1,0,0,0,0,0,0,0,0
1039,"Microsoft board to review sexual harassment, discrimination policies",0,0,1,0,0,0,0,0,0,0
1236,"Nvidia's rally turbo charged by 'metaverse', valuation breaches $800 bln",0,0,0,1,0,0,0,0,0,0
456,Russian businessman on U.S. sanctions list claims court win over Google,0,0,0,0,0,0,0,1,0,0
2319,Defective component slowed Apple Watch rollout,1,0,0,0,0,0,0,0,0,0
94,"Kodak sues Apple, claiming interference in patent sales",1,0,0,0,0,0,0,0,0,0
780,Apple makes masks mandatory at U.S. retail stores as COVID-19 cases rise,1,0,0,0,0,0,0,0,0,0
3174,Cisco forecasts quarterly profit below estimates as reopening economies hit demand,0,0,0,0,0,0,1,0,0,0
1157,UPDATE 5-Microsoft cloud business gathers steam as pandemic boosts growth,0,0,1,0,0,0,0,0,0,0
993,UPDATE 3-Google boosts cloud security with $5.4 bln Mandiant deal,0,0,0,0,0,0,0,0,1,0
1739,Microsoft teases tablet plans,0,0,1,0,0,0,0,0,0,0
1365,Timeline: Google's more than decade long EU antitrust battle,0,0,0,0,0,0,0,0,1,0
1051,Tesla's planned SolarCity buy puzzles everybody but Musk,0,0,0,0,1,0,0,0,0,0
59,UPDATE 1-Amazon to hike fees for Spanish users after new digital tax,0,1,0,0,0,0,0,0,0,0
2758,Google cancels annual developer conference on coronavirus fears,0,0,0,0,0,0,0,1,0,0
448,Nvidia vows to invest in Britain as part of Arm deal,0,0,0,0,0,1,0,0,0,0
2683,Cisco and Google sign patent cross-licensing agreement,0,0,0,0,0,0,0,0,1,0
11,"S.Korea seeks improved compliance plans from Apple, Google on app store law",0,0,0,0,0,0,0,1,0,0
1649,"Apple CEO promises new products, says Apple TV no longer a 'hobby'",1,0,0,0,0,0,0,0,0,0
2853,"Broadcom boosts guidance on revenue, margins",0,0,0,0,0,0,0,0,0,1
893,U.K. considers blocking Nvidia's $40 billion takeover deal for Arm,0,0,0,0,0,1,0,0,0,0
275,Nvidia's current-quarter revenue misses Street,0,0,0,0,0,1,0,0,0,0
1080,BRIEF-Broadcom introduces Enterprise 5G-HD Wi-Fi platform for next-generation enterprises,0,0,0,0,0,0,0,0,0,1
996,UPDATE 1-Alphabet unit Wing seeks FAA OK to help expand U.S. drone operations,0,0,0,0,0,0,0,1,0,0
164,Fitbit completes merger with Google,0,0,0,0,0,0,0,1,0,0
2860,BRIEF-Microsoft shares down 1.2 pct after the bell following results,0,0,1,0,0,0,0,0,0,0
1161,California probes Google's treatment of Black female workers,0,0,0,0,0,0,0,1,0,0
2260,Google expands India cloud services with new infrastructure push,0,0,0,0,0,0,0,0,1,0
1793,Staples to have Amazon lockers in U.S. stores,0,1,0,0,0,0,0,0,0,0
2796,UPDATE 1-Cisco wins EU approval for $5 bln NDS acquisition,0,0,0,0,0,0,1,0,0,0
1974,UPDATE 1-Sidewalk Labs CEO battles deadly disease; Alphabet folds unit into Google,0,0,0,0,0,0,0,0,1,0
619,Microsoft's $16 billion Nuance bid gets EU antitrust approval,0,0,1,0,0,0,0,0,0,0
1772,BHP to supply nickel to Tesla,0,0,0,0,1,0,0,0,0,0
3055,"Bain, KKR, Broadcom among suitors lining up for Toshiba's chips business",0,0,0,0,0,0,0,0,0,0
1392,Microsoft to offer local version of Azure cloud service,0,0,1,0,0,0,0,0,0,0
1870, Google pledges changes to research oversight after internal revolt,0,0,0,0,0,0,0,0,1,0
1391,"Exclusive-Amazon seeking to settle EU antitrust investigations, sources say",0,1,0,0,0,0,0,0,0,0
1683,Amazon worker group in New York withdraws petition to organize union,0,1,0,0,0,0,0,0,0,0
1673,"Apple, Ford other big American brands join corporate wave shunning Russia",1,0,0,0,0,0,0,0,0,0
